method,file,subset,exp,dice_score,mean_average_precision,average_precision_at_iou_50,dataset
STAPLE,0099_mask.png,train,3,0.8082157045051136,0.5467507243156433,0.7333333492279053,PV_in_HC
STAPLE,0099_mask.png,train,4,0.8081415519833469,0.5539088249206543,0.8181818127632141,PV_in_HC
STAPLE,0099_mask.png,train,5,0.9274694450010018,0.7592262029647827,0.9166666865348816,PV_in_HC
STAPLE,0100_mask.png,train,1,0.5594868611628387,0.3544444441795349,0.625,PV_in_HC
STAPLE,0100_mask.png,train,2,0.8817749603803486,0.44214287400245667,0.8571428656578064,PV_in_HC
STAPLE,0100_mask.png,train,3,0.8675728155339806,0.7565476298332214,0.8571428656578064,PV_in_HC
STAPLE,0100_mask.png,train,4,0.8955177743431221,0.6733766198158264,1.0,PV_in_HC
STAPLE,0100_mask.png,train,5,0.9174956114686952,0.6708333492279053,0.8571428656578064,PV_in_HC
STAPLE,0101_mask.png,train,1,0.8114148186350353,0.3044065833091736,0.5333333611488342,PV_in_HC
STAPLE,0101_mask.png,train,2,0.7821015393441055,0.31046223640441895,0.7857142686843872,PV_in_HC
STAPLE,0101_mask.png,train,3,0.9017796289284362,0.6434083580970764,0.8125,PV_in_HC
STAPLE,0101_mask.png,train,4,0.7777675869026874,0.3992307782173157,0.8461538553237915,PV_in_HC
STAPLE,0101_mask.png,train,5,0.9049031855090569,0.7453948855400085,0.9285714030265808,PV_in_HC
STAPLE,0106_mask.png,train,1,0.8643990929705215,0.44999998807907104,0.6666666865348816,PV_in_HC
STAPLE,0106_mask.png,train,2,0.8760245901639344,0.6399999856948853,1.0,PV_in_HC
STAPLE,0106_mask.png,train,3,0.7829487680876026,0.5066666603088379,0.75,PV_in_HC
STAPLE,0106_mask.png,train,4,0.8986828774062816,0.5333333611488342,0.6666666865348816,PV_in_HC
STAPLE,0106_mask.png,train,5,0.911166253101737,0.5583333373069763,0.6666666865348816,PV_in_HC
STAPLE,0144_mask.png,train,1,0.7979488322835963,0.4236007630825043,0.695652186870575,PV_in_HC
STAPLE,0144_mask.png,train,2,0.8881767583066285,0.5259885191917419,0.8695651888847351,PV_in_HC
STAPLE,0144_mask.png,train,3,0.883661370642637,0.5544260144233704,0.7599999904632568,PV_in_HC
STAPLE,0144_mask.png,train,4,0.8621087948957703,0.5274868011474609,0.9047619104385376,PV_in_HC
STAPLE,0144_mask.png,train,5,0.8725083763984326,0.5689626932144165,0.9523809552192688,PV_in_HC
STAPLE,0145_mask.png,train,1,0.8022986375011586,0.4511082172393799,0.7777777910232544,PV_in_HC
STAPLE,0145_mask.png,train,2,0.8749432385796022,0.5881754159927368,0.9285714030265808,PV_in_HC
STAPLE,0145_mask.png,train,3,0.8759547010797999,0.634813666343689,0.8709677457809448,PV_in_HC
STAPLE,0145_mask.png,train,4,0.833647610725291,0.5217628479003906,0.75,PV_in_HC
STAPLE,0145_mask.png,train,5,0.8989392800467719,0.5807188153266907,0.8387096524238586,PV_in_HC
STAPLE,0148_mask.png,train,1,0.8092586146884789,0.4636859893798828,0.7058823704719543,PV_in_HC
STAPLE,0148_mask.png,train,2,0.8619989558559081,0.5957623720169067,0.8888888955116272,PV_in_HC
STAPLE,0148_mask.png,train,3,0.9018414401403002,0.6956701874732971,0.9444444179534912,PV_in_HC
STAPLE,0148_mask.png,train,4,0.8380453326834024,0.5490196943283081,0.7647058963775635,PV_in_HC
STAPLE,0148_mask.png,train,5,0.8781278962001853,0.6119664907455444,0.8235294222831726,PV_in_HC
STAPLE,0149_mask.png,train,1,0.7223773434383726,0.4342857301235199,0.6000000238418579,PV_in_HC
STAPLE,0149_mask.png,train,2,0.8582662422767272,0.5361111164093018,1.0,PV_in_HC
STAPLE,0149_mask.png,train,3,0.883736014269499,0.6504761576652527,0.8333333134651184,PV_in_HC
STAPLE,0149_mask.png,train,4,0.8558456299659478,0.59333336353302,0.8333333134651184,PV_in_HC
STAPLE,0149_mask.png,train,5,0.9345365053322395,0.7583333253860474,1.0,PV_in_HC
STAPLE,0150_mask.png,train,1,0.8534810760296375,0.5398849248886108,0.8571428656578064,PV_in_HC
STAPLE,0150_mask.png,train,2,0.8635914797573705,0.3356313109397888,0.5,PV_in_HC
STAPLE,0150_mask.png,train,3,0.8752855720227285,0.42060160636901855,0.6842105388641357,PV_in_HC
STAPLE,0150_mask.png,train,4,0.7677953348382242,0.37111184000968933,0.5625,PV_in_HC
STAPLE,0150_mask.png,train,5,0.9278560949161191,0.5233808755874634,0.7058823704719543,PV_in_HC
STAPLE,0152_mask.png,train,1,0.8121833323627046,0.4524596333503723,0.7333333492279053,PV_in_HC
STAPLE,0152_mask.png,train,2,0.8918299530193652,0.4116891026496887,0.6842105388641357,PV_in_HC
STAPLE,0152_mask.png,train,3,0.9415821709815224,0.5185673832893372,0.6842105388641357,PV_in_HC
STAPLE,0152_mask.png,train,4,0.8704999720060467,0.38073545694351196,0.6666666865348816,PV_in_HC
STAPLE,0152_mask.png,train,5,0.8850122569978907,0.47804006934165955,0.7058823704719543,PV_in_HC
STAPLE_revised,1237_mask.png,test,1,0.5136329447160587,0.1793700009584427,0.291262149810791,cFOS_in_HC
STAPLE_revised,1237_mask.png,test,2,0.8260759218302456,0.40192335844039917,0.7837837934494019,cFOS_in_HC
STAPLE_revised,1237_mask.png,test,3,0.7713082729583128,0.3303219676017761,0.6696428656578064,cFOS_in_HC
STAPLE_revised,1237_mask.png,test,4,0.7784375680976248,0.32669302821159363,0.609929084777832,cFOS_in_HC
STAPLE_revised,1237_mask.png,test,5,0.7138921977367481,0.2596459984779358,0.48571428656578064,cFOS_in_HC
STAPLE_revised,1283_mask.png,test,1,0.7902105734767025,0.48771119117736816,0.6666666865348816,cFOS_in_HC
STAPLE_revised,1283_mask.png,test,2,0.8617228149471803,0.5170207023620605,0.9365079402923584,cFOS_in_HC
STAPLE_revised,1283_mask.png,test,3,0.8493093344495606,0.4804230332374573,0.8484848737716675,cFOS_in_HC
STAPLE_revised,1283_mask.png,test,4,0.8893645484949833,0.580746054649353,0.8636363744735718,cFOS_in_HC
STAPLE_revised,1283_mask.png,test,5,0.8959672427748416,0.5914366841316223,0.868852436542511,cFOS_in_HC
STAPLE_revised,1377_mask.png,test,1,0.6001735859973961,0.28224098682403564,0.3589743673801422,cFOS_in_HC
STAPLE_revised,1377_mask.png,test,2,0.6927306866952789,0.17748680710792542,0.48076921701431274,cFOS_in_HC
STAPLE_revised,1377_mask.png,test,3,0.739517787053766,0.3193131685256958,0.6041666865348816,cFOS_in_HC
STAPLE_revised,1377_mask.png,test,4,0.8059042626569182,0.34905508160591125,0.6000000238418579,cFOS_in_HC
STAPLE_revised,1377_mask.png,test,5,0.8175198467013413,0.4288974702358246,0.625,cFOS_in_HC
STAPLE_revised,1385_mask.png,test,1,0.769394261424017,0.4851681590080261,0.6315789222717285,cFOS_in_HC
STAPLE_revised,1385_mask.png,test,2,0.8438407494145199,0.5136023759841919,0.8947368264198303,cFOS_in_HC
STAPLE_revised,1385_mask.png,test,3,0.8468585176274638,0.4946039617061615,0.9473684430122375,cFOS_in_HC
STAPLE_revised,1385_mask.png,test,4,0.8203331665117609,0.509465754032135,0.7708333134651184,cFOS_in_HC
STAPLE_revised,1385_mask.png,test,5,0.8483303174864286,0.5245562195777893,0.7692307829856873,cFOS_in_HC
STAPLE_revised,1418_mask.png,test,1,0.4623130912419896,0.18792098760604858,0.24137930572032928,cFOS_in_HC
STAPLE_revised,1418_mask.png,test,2,0.7359536407155455,0.32340389490127563,0.625,cFOS_in_HC
STAPLE_revised,1418_mask.png,test,3,0.8646131046893193,0.5579797625541687,0.8666666746139526,cFOS_in_HC
STAPLE_revised,1418_mask.png,test,4,0.7574489042107855,0.31979554891586304,0.5853658318519592,cFOS_in_HC
STAPLE_revised,1418_mask.png,test,5,0.7209966853354669,0.3217795491218567,0.48275861144065857,cFOS_in_HC
STAPLE_revised,1444_mask.png,test,1,0.5645081562036579,0.21801380813121796,0.27586206793785095,cFOS_in_HC
STAPLE_revised,1444_mask.png,test,2,0.7113450512266191,0.30694296956062317,0.5714285969734192,cFOS_in_HC
STAPLE_revised,1444_mask.png,test,3,0.5810760667903525,0.22610966861248016,0.4838709533214569,cFOS_in_HC
STAPLE_revised,1444_mask.png,test,4,0.7573891625615764,0.36181753873825073,0.6341463327407837,cFOS_in_HC
STAPLE_revised,1444_mask.png,test,5,0.7254986616008982,0.2409813404083252,0.3947368562221527,cFOS_in_HC
STAPLE_revised,1582_mask.png,test,1,0.3523610847714773,0.15654762089252472,0.190476194024086,cFOS_in_HC
STAPLE_revised,1582_mask.png,test,2,0.8071475843812045,0.3487216830253601,0.8260869383811951,cFOS_in_HC
STAPLE_revised,1582_mask.png,test,3,0.7876515435570554,0.42805686593055725,0.695652186870575,cFOS_in_HC
STAPLE_revised,1582_mask.png,test,4,0.7517875383043923,0.3815874457359314,0.6206896305084229,cFOS_in_HC
STAPLE_revised,1582_mask.png,test,5,0.692790824685964,0.3296496868133545,0.4545454680919647,cFOS_in_HC
STAPLE_revised,1599_mask.png,test,1,0.3205174272367948,0.10447627305984497,0.17241379618644714,cFOS_in_HC
STAPLE_revised,1599_mask.png,test,2,0.8060666889706702,0.4154863953590393,0.7647058963775635,cFOS_in_HC
STAPLE_revised,1599_mask.png,test,3,0.6442488093519989,0.23208777606487274,0.4482758641242981,cFOS_in_HC
STAPLE_revised,1599_mask.png,test,4,0.7303320504788329,0.3173116445541382,0.52173912525177,cFOS_in_HC
STAPLE_revised,1599_mask.png,test,5,0.738886289190454,0.2638724446296692,0.4333333373069763,cFOS_in_HC
STAPLE,0001_mask.png,train,1,0.6152321981424149,0.20979292690753937,0.38461539149284363,cFOS_in_HC
STAPLE,0001_mask.png,train,2,0.854104540595285,0.4475824236869812,0.7279411554336548,cFOS_in_HC
STAPLE,0001_mask.png,train,3,0.8008305647840531,0.2984389066696167,0.6382978558540344,cFOS_in_HC
STAPLE,0001_mask.png,train,4,0.8315533508413578,0.3304336667060852,0.5310344696044922,cFOS_in_HC
STAPLE,0001_mask.png,train,5,0.701514538412625,0.23245342075824738,0.42592594027519226,cFOS_in_HC
STAPLE,0004_mask.png,train,1,0.6103134167052647,0.25865668058395386,0.46666666865348816,cFOS_in_HC
STAPLE,0004_mask.png,train,2,0.8229025710419486,0.3698485791683197,0.7709923386573792,cFOS_in_HC
STAPLE,0004_mask.png,train,3,0.8507095954246982,0.47445088624954224,0.7822580933570862,cFOS_in_HC
STAPLE,0004_mask.png,train,4,0.8571312705300296,0.49958938360214233,0.7398374080657959,cFOS_in_HC
STAPLE,0004_mask.png,train,5,0.6824268700949454,0.2589149475097656,0.4719626307487488,cFOS_in_HC
STAPLE,0006_mask.png,train,1,0.4781218781218782,0.08335030823945999,0.16489361226558685,cFOS_in_HC
STAPLE,0006_mask.png,train,2,0.7096761271456327,0.18836519122123718,0.38693466782569885,cFOS_in_HC
STAPLE,0006_mask.png,train,3,0.8325259155076313,0.23911261558532715,0.4467005133628845,cFOS_in_HC
STAPLE,0006_mask.png,train,4,0.8294401898016504,0.26941922307014465,0.4264705777168274,cFOS_in_HC
STAPLE,0006_mask.png,train,5,0.7341812860795317,0.15927159786224365,0.3136531412601471,cFOS_in_HC
STAPLE,0007_mask.png,train,1,0.6350533720301047,0.26064056158065796,0.43697479367256165,cFOS_in_HC
STAPLE,0007_mask.png,train,2,0.8015824462661609,0.3522856831550598,0.7121211886405945,cFOS_in_HC
STAPLE,0007_mask.png,train,3,0.8119260284312493,0.3312101662158966,0.6742424368858337,cFOS_in_HC
STAPLE,0007_mask.png,train,4,0.8194291243347847,0.3560834527015686,0.671875,cFOS_in_HC
STAPLE,0007_mask.png,train,5,0.6714441193515103,0.2465105801820755,0.46046510338783264,cFOS_in_HC
STAPLE,0008_mask.png,train,1,0.6579921717973131,0.3091707229614258,0.5454545617103577,cFOS_in_HC
STAPLE,0008_mask.png,train,2,0.8300726662940189,0.489055871963501,0.8470588326454163,cFOS_in_HC
STAPLE,0008_mask.png,train,3,0.8291380976485205,0.4390697479248047,0.7560975551605225,cFOS_in_HC
STAPLE,0008_mask.png,train,4,0.8359565506539569,0.4428707957267761,0.8023256063461304,cFOS_in_HC
STAPLE,0008_mask.png,train,5,0.7977279371841457,0.3694879114627838,0.6391752362251282,cFOS_in_HC
STAPLE,0011_mask.png,train,1,0.6798724514445841,0.28999006748199463,0.4848484992980957,cFOS_in_HC
STAPLE,0011_mask.png,train,2,0.8735677442217585,0.49397391080856323,0.7735849022865295,cFOS_in_HC
STAPLE,0011_mask.png,train,3,0.8712133354704279,0.43646153807640076,0.7155963182449341,cFOS_in_HC
STAPLE,0011_mask.png,train,4,0.8105255277736187,0.38742923736572266,0.6698113083839417,cFOS_in_HC
STAPLE,0011_mask.png,train,5,0.8269371134416658,0.35792824625968933,0.6752136945724487,cFOS_in_HC
STAPLE,0015_mask.png,train,1,0.5537963712007395,0.12358347326517105,0.27108433842658997,cFOS_in_HC
STAPLE,0015_mask.png,train,2,0.7945308674526348,0.2800455391407013,0.5549132823944092,cFOS_in_HC
STAPLE,0015_mask.png,train,3,0.7321224538040265,0.1999652236700058,0.3877550959587097,cFOS_in_HC
STAPLE,0015_mask.png,train,4,0.8345756505819275,0.30379682779312134,0.521276593208313,cFOS_in_HC
STAPLE,0015_mask.png,train,5,0.7923306348530038,0.23054346442222595,0.4680851101875305,cFOS_in_HC
STAPLE,0062_mask.png,train,1,0.3375959079283887,0.13367889821529388,0.1818181872367859,cFOS_in_HC
STAPLE,0062_mask.png,train,2,0.6762032985526758,0.2546754479408264,0.5,cFOS_in_HC
STAPLE,0062_mask.png,train,3,0.7627616926503341,0.37066757678985596,0.6571428775787354,cFOS_in_HC
STAPLE,0062_mask.png,train,4,0.8382684503231624,0.4372008442878723,0.7878788113594055,cFOS_in_HC
STAPLE,0062_mask.png,train,5,0.8352825137381992,0.43586692214012146,0.800000011920929,cFOS_in_HC
STAPLE,0063_mask.png,train,1,0.6162198391420912,0.261722207069397,0.46341463923454285,cFOS_in_HC
STAPLE,0063_mask.png,train,2,0.8445089189770041,0.5306069850921631,0.8235294222831726,cFOS_in_HC
STAPLE,0063_mask.png,train,3,0.8899082568807339,0.569826066493988,0.8409090638160706,cFOS_in_HC
STAPLE,0063_mask.png,train,4,0.8616501184416108,0.510539174079895,0.8295454382896423,cFOS_in_HC
STAPLE,0063_mask.png,train,5,0.8256736173118336,0.4532874524593353,0.7333333492279053,cFOS_in_HC
STAPLE,0064_mask.png,train,1,0.480419918502659,0.14090850949287415,0.2769230902194977,cFOS_in_HC
STAPLE,0064_mask.png,train,2,0.7384150617683551,0.2469709813594818,0.6571428775787354,cFOS_in_HC
STAPLE,0064_mask.png,train,3,0.6914400915381681,0.223540261387825,0.45121949911117554,cFOS_in_HC
STAPLE,0064_mask.png,train,4,0.7277655167073218,0.3673416078090668,0.6097561120986938,cFOS_in_HC
STAPLE,0064_mask.png,train,5,0.7156412094631637,0.2599651515483856,0.5797101259231567,cFOS_in_HC
STAPLE,0067_mask.png,train,1,0.4145942408376963,0.12743636965751648,0.29032257199287415,cFOS_in_HC
STAPLE,0067_mask.png,train,2,0.660557464681176,0.31868264079093933,0.6222222447395325,cFOS_in_HC
STAPLE,0067_mask.png,train,3,0.7047799536744578,0.2838746905326843,0.5853658318519592,cFOS_in_HC
STAPLE,0067_mask.png,train,4,0.7362899380066762,0.329288125038147,0.6451612710952759,cFOS_in_HC
STAPLE,0067_mask.png,train,5,0.7807104584242905,0.4247387945652008,0.7777777910232544,cFOS_in_HC
STAPLE,0068_mask.png,train,1,0.7149087781804779,0.3455684781074524,0.5454545617103577,cFOS_in_HC
STAPLE,0068_mask.png,train,2,0.6695556931282441,0.23162195086479187,0.4675324559211731,cFOS_in_HC
STAPLE,0068_mask.png,train,3,0.8255707762557077,0.43112191557884216,0.804347813129425,cFOS_in_HC
STAPLE,0068_mask.png,train,4,0.8776820673453406,0.5392034649848938,0.8478260636329651,cFOS_in_HC
STAPLE,0068_mask.png,train,5,0.7817012754295352,0.3473625183105469,0.6800000071525574,cFOS_in_HC
STAPLE,0069_mask.png,train,1,0.6309754396838924,0.2982428967952728,0.4375,cFOS_in_HC
STAPLE,0069_mask.png,train,2,0.8494577006507592,0.45671147108078003,0.7599999904632568,cFOS_in_HC
STAPLE,0069_mask.png,train,3,0.8348855774348057,0.4098237454891205,0.7083333134651184,cFOS_in_HC
STAPLE,0069_mask.png,train,4,0.8598853153826975,0.47861307859420776,0.7464788556098938,cFOS_in_HC
STAPLE,0069_mask.png,train,5,0.8181286238629715,0.40939512848854065,0.7250000238418579,cFOS_in_HC
STAPLE,0072_mask.png,train,1,0.6407243239528571,0.23618833720684052,0.4647887349128723,cFOS_in_HC
STAPLE,0072_mask.png,train,2,0.8179584995086989,0.3338000178337097,0.7033898234367371,cFOS_in_HC
STAPLE,0072_mask.png,train,3,0.8418515364519434,0.3584928512573242,0.6554622054100037,cFOS_in_HC
STAPLE,0072_mask.png,train,4,0.8280112329567837,0.35890161991119385,0.680497944355011,cFOS_in_HC
STAPLE,0072_mask.png,train,5,0.8240741962295017,0.3589469790458679,0.6709956526756287,cFOS_in_HC
STAPLE,0074_mask.png,train,1,0.4953994614003591,0.16916801035404205,0.29012346267700195,cFOS_in_HC
STAPLE,0074_mask.png,train,2,0.8312278507400458,0.32850417494773865,0.6084656119346619,cFOS_in_HC
STAPLE,0074_mask.png,train,3,0.8104681404421327,0.26987847685813904,0.5432692170143127,cFOS_in_HC
STAPLE,0074_mask.png,train,4,0.8392752555309944,0.32771897315979004,0.5956284403800964,cFOS_in_HC
STAPLE,0074_mask.png,train,5,0.8128702306928143,0.2820418179035187,0.5192307829856873,cFOS_in_HC
STAPLE,0076_mask.png,train,1,0.5836880953110165,0.2794194519519806,0.43790850043296814,cFOS_in_HC
STAPLE,0076_mask.png,train,2,0.8826889176166413,0.5645906925201416,0.9096774458885193,cFOS_in_HC
STAPLE,0076_mask.png,train,3,0.8555511526537842,0.46866828203201294,0.8170731663703918,cFOS_in_HC
STAPLE,0076_mask.png,train,4,0.823534255599473,0.43824952840805054,0.7292817831039429,cFOS_in_HC
STAPLE,0076_mask.png,train,5,0.8173085677865792,0.3883442282676697,0.6685393452644348,cFOS_in_HC
STAPLE,0077_mask.png,train,1,0.6515085536547434,0.17850452661514282,0.3777777850627899,cFOS_in_HC
STAPLE,0077_mask.png,train,2,0.8040750670241287,0.2660611569881439,0.5584415793418884,cFOS_in_HC
STAPLE,0077_mask.png,train,3,0.7264488570768876,0.12139347940683365,0.2886597812175751,cFOS_in_HC
STAPLE,0077_mask.png,train,4,0.8070849781840849,0.2718277871608734,0.534246563911438,cFOS_in_HC
STAPLE,0077_mask.png,train,5,0.7759657770732449,0.24136576056480408,0.5460526347160339,cFOS_in_HC
STAPLE,0078_mask.png,train,1,0.43967563291139244,0.1592148244380951,0.24087591469287872,cFOS_in_HC
STAPLE,0078_mask.png,train,2,0.8361003263225592,0.4251103401184082,0.7832167744636536,cFOS_in_HC
STAPLE,0078_mask.png,train,3,0.8030575539568344,0.36055585741996765,0.7133333086967468,cFOS_in_HC
STAPLE,0078_mask.png,train,4,0.8193517174649251,0.4177393317222595,0.6987179517745972,cFOS_in_HC
STAPLE,0078_mask.png,train,5,0.8058911419423692,0.40461286902427673,0.6797385811805725,cFOS_in_HC
STAPLE,0082_mask.png,train,1,0.6516413003128811,0.31317251920700073,0.47191011905670166,cFOS_in_HC
STAPLE,0082_mask.png,train,2,0.8577907076238557,0.45937323570251465,0.8333333134651184,cFOS_in_HC
STAPLE,0082_mask.png,train,3,0.8809046298271815,0.5300151705741882,0.9101123809814453,cFOS_in_HC
STAPLE,0082_mask.png,train,4,0.8526260319690848,0.4907386898994446,0.8131868243217468,cFOS_in_HC
STAPLE,0082_mask.png,train,5,0.8397521195300917,0.45142966508865356,0.7916666865348816,cFOS_in_HC
STAPLE,0089_mask.png,train,1,0.5871238256992729,0.16601812839508057,0.33497536182403564,cFOS_in_HC
STAPLE,0089_mask.png,train,2,0.8104401389912603,0.27140164375305176,0.5421686768531799,cFOS_in_HC
STAPLE,0089_mask.png,train,3,0.8029135159643708,0.23718559741973877,0.5062761306762695,cFOS_in_HC
STAPLE,0089_mask.png,train,4,0.8576497023692199,0.3516356945037842,0.6064814925193787,cFOS_in_HC
STAPLE,0089_mask.png,train,5,0.8048890160650779,0.2865573763847351,0.5904762148857117,cFOS_in_HC
STAPLE,0091_mask.png,train,1,0.5466356493877014,0.23212604224681854,0.3684210479259491,cFOS_in_HC
STAPLE,0091_mask.png,train,2,0.8286027697792404,0.41199010610580444,0.7363636493682861,cFOS_in_HC
STAPLE,0091_mask.png,train,3,0.811227974320448,0.36225706338882446,0.6666666865348816,cFOS_in_HC
STAPLE,0091_mask.png,train,4,0.8447765567765568,0.4047566056251526,0.7142857313156128,cFOS_in_HC
STAPLE,0091_mask.png,train,5,0.8141113444738685,0.4108239710330963,0.7064220309257507,cFOS_in_HC
STAPLE,0092_mask.png,train,1,0.6563557428334291,0.19691237807273865,0.33936652541160583,cFOS_in_HC
STAPLE,0092_mask.png,train,2,0.7742729918654693,0.23271766304969788,0.43034055829048157,cFOS_in_HC
STAPLE,0092_mask.png,train,3,0.7944761298167395,0.2147502601146698,0.43703705072402954,cFOS_in_HC
STAPLE,0092_mask.png,train,4,0.8018097272841525,0.24181509017944336,0.4351145029067993,cFOS_in_HC
STAPLE,0092_mask.png,train,5,0.8047530934128873,0.25274938344955444,0.4571428596973419,cFOS_in_HC
STAPLE,0093_mask.png,train,1,0.5899674962402368,0.2323133945465088,0.38211381435394287,cFOS_in_HC
STAPLE,0093_mask.png,train,2,0.7852153873426698,0.3291246294975281,0.5714285969734192,cFOS_in_HC
STAPLE,0093_mask.png,train,3,0.8325057862356828,0.3964717984199524,0.7185184955596924,cFOS_in_HC
STAPLE,0093_mask.png,train,4,0.8671246679490702,0.4653490483760834,0.7615384459495544,cFOS_in_HC
STAPLE,0093_mask.png,train,5,0.8326086175297372,0.38521137833595276,0.6447368264198303,cFOS_in_HC
STAPLE,0094_mask.png,train,1,0.5803511891531451,0.2588682770729065,0.4403669834136963,cFOS_in_HC
STAPLE,0094_mask.png,train,2,0.8320193359037809,0.40769901871681213,0.7804877758026123,cFOS_in_HC
STAPLE,0094_mask.png,train,3,0.8573433115060805,0.47742992639541626,0.8495575189590454,cFOS_in_HC
STAPLE,0094_mask.png,train,4,0.8748447204968943,0.5380477905273438,0.8442623019218445,cFOS_in_HC
STAPLE,0094_mask.png,train,5,0.865184396218879,0.5062667727470398,0.875,cFOS_in_HC
STAPLE,0096_mask.png,train,1,0.5836991018974947,0.24047645926475525,0.40909090638160706,cFOS_in_HC
STAPLE,0096_mask.png,train,2,0.7833497675728976,0.39363473653793335,0.7043478488922119,cFOS_in_HC
STAPLE,0096_mask.png,train,3,0.8187059932361257,0.41230282187461853,0.7555555701255798,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.8779090755938486,0.5203746557235718,0.8850574493408203,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.8288844386853575,0.40620723366737366,0.6818181872367859,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.4940520733878668,0.1331205517053604,0.24223601818084717,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.7729579823138506,0.23060795664787292,0.4568965435028076,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.8164540989653097,0.2757565677165985,0.5260416865348816,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.8170962358613016,0.2869909107685089,0.5721924901008606,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.8156805807622505,0.27033165097236633,0.48404255509376526,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.4564986310194878,0.16175255179405212,0.2752293646335602,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.6748909657320873,0.28312376141548157,0.5138121843338013,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.8411124240378123,0.44912391901016235,0.75,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.8318348463687151,0.3987385034561157,0.769911527633667,cFOS_in_HC
