dataset,file,uncertainty_bins,error_rate,expert_agreement
cFOS_in_HC,1283.tif,0.88,0.5089605734767025,0.2831541218637993
cFOS_in_HC,1283.tif,0.92,0.4966292134831461,0.2949438202247191
cFOS_in_HC,1283.tif,0.96,0.4874576271186441,0.2966101694915254
cFOS_in_HC,1599.tif,0.0,0.0011940269897255022,0.995827902162245
cFOS_in_HC,1599.tif,0.04,0.23759036144578313,0.3963855421686747
cFOS_in_HC,1599.tif,0.08,0.27740492170022374,0.36465324384787473
cFOS_in_HC,1599.tif,0.12,0.3333333333333333,0.28688524590163933
cFOS_in_HC,1599.tif,0.16,0.30532915360501567,0.3605015673981191
cFOS_in_HC,1599.tif,0.2,0.37890909090909086,0.2727272727272727
cFOS_in_HC,1599.tif,0.24,0.3532467532467532,0.3116883116883117
cFOS_in_HC,1599.tif,0.28,0.3913461538461539,0.28365384615384615
cFOS_in_HC,1599.tif,0.32,0.37610062893081764,0.32075471698113206
cFOS_in_HC,1599.tif,0.36,0.28549618320610687,0.2900763358778626
cFOS_in_HC,1599.tif,0.4,0.3490445859872611,0.24203821656050956
cFOS_in_HC,1599.tif,0.44,0.35877862595419846,0.2824427480916031
cFOS_in_HC,1599.tif,0.48,0.325984251968504,0.29133858267716534
cFOS_in_HC,1599.tif,0.52,0.3892307692307692,0.2846153846153846
cFOS_in_HC,1599.tif,0.56,0.4201342281879195,0.21476510067114093
cFOS_in_HC,1599.tif,0.6,0.3075757575757576,0.2727272727272727
cFOS_in_HC,1599.tif,0.64,0.3816793893129771,0.22900763358778625
cFOS_in_HC,1599.tif,0.68,0.3122302158273381,0.2158273381294964
cFOS_in_HC,1599.tif,0.72,0.4380165289256198,0.19834710743801653
cFOS_in_HC,1599.tif,0.76,0.3476923076923077,0.26153846153846155
cFOS_in_HC,1599.tif,0.8,0.44732824427480916,0.26717557251908397
cFOS_in_HC,1599.tif,0.84,0.4920634920634922,0.3253968253968254
cFOS_in_HC,1599.tif,0.88,0.5113924050632911,0.2911392405063291
cFOS_in_HC,1599.tif,0.92,0.495609756097561,0.2731707317073171
cFOS_in_HC,1599.tif,0.96,0.48602150537634414,0.24731182795698925
cFOS_in_HC,1237.tif,0.0,0.0040086561341953235,0.989482738701444
cFOS_in_HC,1237.tif,0.04,0.24659685863874345,0.4846671652954376
cFOS_in_HC,1237.tif,0.08,0.28374253483742534,0.43198407431984076
cFOS_in_HC,1237.tif,0.12,0.28434134217067114,0.4183927091963546
cFOS_in_HC,1237.tif,0.16,0.289738430583501,0.42052313883299797
cFOS_in_HC,1237.tif,0.2,0.3119186046511628,0.38808139534883723
cFOS_in_HC,1237.tif,0.24,0.34481707317073174,0.3780487804878049
cFOS_in_HC,1237.tif,0.28,0.32369337979094076,0.3623693379790941
cFOS_in_HC,1237.tif,0.32,0.32822429906542055,0.38691588785046727
cFOS_in_HC,1237.tif,0.36,0.3514598540145985,0.29744525547445255
cFOS_in_HC,1237.tif,0.4,0.3549618320610687,0.3511450381679389
cFOS_in_HC,1237.tif,0.44,0.3714285714285714,0.3250517598343685
cFOS_in_HC,1237.tif,0.48,0.3941176470588235,0.3088235294117647
cFOS_in_HC,1237.tif,0.52,0.3829059829059829,0.344017094017094
cFOS_in_HC,1237.tif,0.56,0.3710084033613446,0.3382352941176471
cFOS_in_HC,1237.tif,0.6,0.41507128309572305,0.2668024439918534
cFOS_in_HC,1237.tif,0.64,0.3866141732283464,0.3484251968503937
cFOS_in_HC,1237.tif,0.68,0.3943289224952741,0.33648393194706994
cFOS_in_HC,1237.tif,0.72,0.3853982300884956,0.34292035398230086
cFOS_in_HC,1237.tif,0.76,0.37640232108317206,0.3481624758220503
cFOS_in_HC,1237.tif,0.8,0.41040892193308554,0.3475836431226766
cFOS_in_HC,1237.tif,0.84,0.4093425605536333,0.3615916955017301
cFOS_in_HC,1237.tif,0.88,0.4601190476190476,0.3020833333333333
cFOS_in_HC,1237.tif,0.92,0.4717948717948718,0.34812623274161736
cFOS_in_HC,1237.tif,0.96,0.4764747690120825,0.26439232409381663
mScarlet_in_PAG,2359.tif,0.0,0.007416619334829912,0.9760814648527304
mScarlet_in_PAG,2359.tif,0.04,0.1700040413716715,0.5580535556586688
mScarlet_in_PAG,2359.tif,0.08,0.19300045948843622,0.5161842038086486
mScarlet_in_PAG,2359.tif,0.12,0.18014068155432628,0.5532677729973366
mScarlet_in_PAG,2359.tif,0.16,0.17428414701042239,0.5719875662826842
mScarlet_in_PAG,2359.tif,0.2,0.2023096697646826,0.5276250741546371
mScarlet_in_PAG,2359.tif,0.24,0.24507650247014248,0.49292532015924023
mScarlet_in_PAG,2359.tif,0.28,0.2502664298401421,0.4905639431616341
mScarlet_in_PAG,2359.tif,0.32,0.2685947183295182,0.48445089609737035
mScarlet_in_PAG,2359.tif,0.36,0.276329062554351,0.4779407501884167
mScarlet_in_PAG,2359.tif,0.4,0.300535918588547,0.43469621244053713
mScarlet_in_PAG,2359.tif,0.44,0.3214118590814894,0.42716759141653854
mScarlet_in_PAG,2359.tif,0.48,0.3379335577345236,0.42638665300746376
mScarlet_in_PAG,2359.tif,0.52,0.3264765152689506,0.4200124011781119
mScarlet_in_PAG,2359.tif,0.56,0.31819544364508395,0.39336031175059955
mScarlet_in_PAG,2359.tif,0.6,0.3262159313356423,0.3898509260653516
mScarlet_in_PAG,2359.tif,0.64,0.348215933558905,0.39395570593663487
mScarlet_in_PAG,2359.tif,0.68,0.3582535605883726,0.4313954393338003
mScarlet_in_PAG,2359.tif,0.72,0.36177689120761086,0.41913457112168173
mScarlet_in_PAG,2359.tif,0.76,0.3879727134247301,0.40280813298893964
mScarlet_in_PAG,2359.tif,0.8,0.3927650831206027,0.39866757985181495
mScarlet_in_PAG,2359.tif,0.84,0.4018952726485082,0.3519250555044133
mScarlet_in_PAG,2359.tif,0.88,0.42225593344751655,0.38380229997553217
mScarlet_in_PAG,2359.tif,0.92,0.41658398299078664,0.3983384518466021
mScarlet_in_PAG,2359.tif,0.96,0.4499848285627592,0.35104682916961666
mScarlet_in_PAG,2365.tif,0.0,0.005523489831479842,0.9810368703509726
mScarlet_in_PAG,2365.tif,0.04,0.15502899877899878,0.604872557997558
mScarlet_in_PAG,2365.tif,0.08,0.17265869579697596,0.5763671484713249
mScarlet_in_PAG,2365.tif,0.12,0.16423238145140162,0.6093790935289495
mScarlet_in_PAG,2365.tif,0.16,0.17247354125690736,0.5832162592488527
mScarlet_in_PAG,2365.tif,0.2,0.1988481479501844,0.4898711849911807
mScarlet_in_PAG,2365.tif,0.24,0.21570667013392278,0.45085164477961254
mScarlet_in_PAG,2365.tif,0.28,0.21058619359814887,0.490474354030081
mScarlet_in_PAG,2365.tif,0.32,0.2140553513837846,0.4896872421810545
mScarlet_in_PAG,2365.tif,0.36,0.19713834043102335,0.5161956381468576
mScarlet_in_PAG,2365.tif,0.4,0.25149441219786883,0.4059603222732392
mScarlet_in_PAG,2365.tif,0.44,0.2542540128058942,0.3759319357951057
mScarlet_in_PAG,2365.tif,0.48,0.2561271486141952,0.32124352331606215
mScarlet_in_PAG,2365.tif,0.52,0.28114818837002664,0.3100997136933557
mScarlet_in_PAG,2365.tif,0.56,0.2827140549273021,0.3129335740758339
mScarlet_in_PAG,2365.tif,0.6,0.3037852452684434,0.3063924295094631
mScarlet_in_PAG,2365.tif,0.64,0.31152112007593735,0.3372093023255814
mScarlet_in_PAG,2365.tif,0.68,0.3362029776110922,0.3137856574610751
mScarlet_in_PAG,2365.tif,0.72,0.38205440519691436,0.24208282582216809
mScarlet_in_PAG,2365.tif,0.76,0.39311944337069965,0.2600502512562814
mScarlet_in_PAG,2365.tif,0.8,0.4061555707183936,0.28228872209767036
mScarlet_in_PAG,2365.tif,0.84,0.3892037055287277,0.3128018133438455
mScarlet_in_PAG,2365.tif,0.88,0.4282400422450211,0.3450512975256488
mScarlet_in_PAG,2365.tif,0.92,0.4474364498061181,0.33901643380316365
mScarlet_in_PAG,2365.tif,0.96,0.4509474861897769,0.37147751905461157
mScarlet_in_PAG,2363.tif,0.0,0.007384443428537381,0.9759245394636744
mScarlet_in_PAG,2363.tif,0.04,0.16124437309157302,0.5679321308275884
mScarlet_in_PAG,2363.tif,0.08,0.18236434108527133,0.5397358598908987
mScarlet_in_PAG,2363.tif,0.12,0.18729974367190003,0.5395305991669337
mScarlet_in_PAG,2363.tif,0.16,0.1927834322872491,0.5138535482046932
mScarlet_in_PAG,2363.tif,0.2,0.21803697329706323,0.49042358296785654
mScarlet_in_PAG,2363.tif,0.24,0.2660258481421648,0.42681744749596123
mScarlet_in_PAG,2363.tif,0.28,0.2567582179930796,0.4459342560553633
mScarlet_in_PAG,2363.tif,0.32,0.25213893249607533,0.4543956043956044
mScarlet_in_PAG,2363.tif,0.36,0.26330023411641235,0.44861548397513523
mScarlet_in_PAG,2363.tif,0.4,0.27004076086956524,0.44454823369565216
mScarlet_in_PAG,2363.tif,0.44,0.3011850185970072,0.3818008822766197
mScarlet_in_PAG,2363.tif,0.48,0.3119945518004597,0.3960160040861497
mScarlet_in_PAG,2363.tif,0.52,0.3295847750865052,0.42387543252595156
mScarlet_in_PAG,2363.tif,0.56,0.32265217391304346,0.42634782608695654
mScarlet_in_PAG,2363.tif,0.6,0.3232998885172798,0.42757910985335734
mScarlet_in_PAG,2363.tif,0.64,0.31691522762951335,0.44992150706436423
mScarlet_in_PAG,2363.tif,0.68,0.3497026078999542,0.47369223730364496
mScarlet_in_PAG,2363.tif,0.72,0.35812689068759707,0.4153380753822255
mScarlet_in_PAG,2363.tif,0.76,0.38333743035070467,0.3938053097345133
mScarlet_in_PAG,2363.tif,0.8,0.3987524752475248,0.3577029702970297
mScarlet_in_PAG,2363.tif,0.84,0.40010555946516535,0.3437016185784659
mScarlet_in_PAG,2363.tif,0.88,0.43021801859570374,0.35966655979480605
mScarlet_in_PAG,2363.tif,0.92,0.45837080137529757,0.3532927796879132
mScarlet_in_PAG,2363.tif,0.96,0.4875902992776058,0.31493808049535604
mScarlet_in_PAG,2364.tif,0.0,0.006466034424039192,0.9783904010898326
mScarlet_in_PAG,2364.tif,0.04,0.18094714886960409,0.513035867257626
mScarlet_in_PAG,2364.tif,0.08,0.19490815052612806,0.507223113964687
mScarlet_in_PAG,2364.tif,0.12,0.20839100758913656,0.4816953844685218
mScarlet_in_PAG,2364.tif,0.16,0.22418181818181818,0.446993006993007
mScarlet_in_PAG,2364.tif,0.2,0.24977240213291715,0.3800884380283522
mScarlet_in_PAG,2364.tif,0.24,0.27697899838449114,0.36663974151857837
mScarlet_in_PAG,2364.tif,0.28,0.26804565550843634,0.4077415862131192
mScarlet_in_PAG,2364.tif,0.32,0.29996011168727565,0.41124850418827286
mScarlet_in_PAG,2364.tif,0.36,0.3118934544703696,0.40243650629774935
mScarlet_in_PAG,2364.tif,0.4,0.31986242476354254,0.3738177128116939
mScarlet_in_PAG,2364.tif,0.44,0.3145691850594228,0.3513370118845501
mScarlet_in_PAG,2364.tif,0.48,0.31283978253917494,0.33056177379810253
mScarlet_in_PAG,2364.tif,0.52,0.3277523174669305,0.3265284866159775
mScarlet_in_PAG,2364.tif,0.56,0.31222826086956523,0.3333695652173913
mScarlet_in_PAG,2364.tif,0.6,0.31171515278359146,0.3165550439514441
mScarlet_in_PAG,2364.tif,0.64,0.32596331215412994,0.30282844845255175
mScarlet_in_PAG,2364.tif,0.68,0.33253401739906313,0.3178674994423377
mScarlet_in_PAG,2364.tif,0.72,0.34613073780341264,0.3058159096371065
mScarlet_in_PAG,2364.tif,0.76,0.36375768829058835,0.28153649762098176
mScarlet_in_PAG,2364.tif,0.8,0.3690176322418136,0.28726316942284524
mScarlet_in_PAG,2364.tif,0.84,0.4027732374414297,0.2869129345101885
mScarlet_in_PAG,2364.tif,0.88,0.4312436100009295,0.28069523189887535
mScarlet_in_PAG,2364.tif,0.92,0.4562678669180707,0.2734626847515358
mScarlet_in_PAG,2364.tif,0.96,0.5046229604586212,0.3174481846244304
mScarlet_in_PAG,2354.tif,0.0,0.004706181417028687,0.983290997710946
mScarlet_in_PAG,2354.tif,0.04,0.15777830574694438,0.61423932842322
mScarlet_in_PAG,2354.tif,0.08,0.1872346279059104,0.5997982484295474
mScarlet_in_PAG,2354.tif,0.12,0.17866587607471093,0.6013637711236288
mScarlet_in_PAG,2354.tif,0.16,0.16494049954230416,0.6366548973453642
mScarlet_in_PAG,2354.tif,0.2,0.1965109130033815,0.5707808177067323
mScarlet_in_PAG,2354.tif,0.24,0.19928590089697815,0.5280849952103109
mScarlet_in_PAG,2354.tif,0.28,0.2282144916394388,0.5090332500480492
mScarlet_in_PAG,2354.tif,0.32,0.23993392525294238,0.5348957257897997
mScarlet_in_PAG,2354.tif,0.36,0.2547477417933466,0.5506719541749284
mScarlet_in_PAG,2354.tif,0.4,0.2677772489290814,0.530580675868634
mScarlet_in_PAG,2354.tif,0.44,0.2881069851986497,0.48052453908075826
mScarlet_in_PAG,2354.tif,0.48,0.3106727629000653,0.477726975832789
mScarlet_in_PAG,2354.tif,0.52,0.3268530072373347,0.45994509608185674
mScarlet_in_PAG,2354.tif,0.56,0.36044928522804637,0.5258679373723621
mScarlet_in_PAG,2354.tif,0.6,0.38371186051846756,0.5230557467309016
mScarlet_in_PAG,2354.tif,0.64,0.39649334945586456,0.5022974607013301
mScarlet_in_PAG,2354.tif,0.68,0.4043345915012785,0.48106660172896626
mScarlet_in_PAG,2354.tif,0.72,0.43364297705651933,0.44286513710128705
mScarlet_in_PAG,2354.tif,0.76,0.4159079231322578,0.41783989312506425
mScarlet_in_PAG,2354.tif,0.8,0.41141521379176,0.4566085516704003
mScarlet_in_PAG,2354.tif,0.84,0.43233466283276134,0.4178647620814396
mScarlet_in_PAG,2354.tif,0.88,0.4539908579465542,0.3842299578059072
mScarlet_in_PAG,2354.tif,0.92,0.44688918558077434,0.4102803738317757
mScarlet_in_PAG,2354.tif,0.96,0.45427866754081986,0.429209203584028
mScarlet_in_PAG,2366.tif,0.0,0.004745649516232028,0.9831761714020236
mScarlet_in_PAG,2366.tif,0.04,0.19630274216826557,0.4952599258567507
mScarlet_in_PAG,2366.tif,0.08,0.19769517719158006,0.4950173194777511
mScarlet_in_PAG,2366.tif,0.12,0.20227057390362752,0.4943827828911749
mScarlet_in_PAG,2366.tif,0.16,0.18831238394515068,0.5427796029138694
mScarlet_in_PAG,2366.tif,0.2,0.2505666364460562,0.4236929585977637
mScarlet_in_PAG,2366.tif,0.24,0.29489849036959914,0.35007808433107757
mScarlet_in_PAG,2366.tif,0.28,0.27611044417767105,0.34133653461384555
mScarlet_in_PAG,2366.tif,0.32,0.2697233882251641,0.37272629426326553
mScarlet_in_PAG,2366.tif,0.36,0.2840554592720971,0.33934142114384747
mScarlet_in_PAG,2366.tif,0.4,0.29732417864476385,0.3459958932238193
mScarlet_in_PAG,2366.tif,0.44,0.269775212636695,0.4172539489671932
mScarlet_in_PAG,2366.tif,0.48,0.3002488249930882,0.36369919823057784
mScarlet_in_PAG,2366.tif,0.52,0.34770114942528735,0.2947353483751951
mScarlet_in_PAG,2366.tif,0.56,0.33253323485967506,0.303397341211226
mScarlet_in_PAG,2366.tif,0.6,0.3129222972972973,0.3409346846846847
mScarlet_in_PAG,2366.tif,0.64,0.324009083402147,0.33360858794384807
mScarlet_in_PAG,2366.tif,0.68,0.3599485787744608,0.28467361805456365
mScarlet_in_PAG,2366.tif,0.72,0.39530709917575113,0.25312416910396174
mScarlet_in_PAG,2366.tif,0.76,0.36893949979041496,0.24339807181780077
mScarlet_in_PAG,2366.tif,0.8,0.37444210265311184,0.23791222415075627
mScarlet_in_PAG,2366.tif,0.84,0.3876277287505806,0.25243845796562936
mScarlet_in_PAG,2366.tif,0.88,0.3869339198240528,0.27791662501249625
mScarlet_in_PAG,2366.tif,0.92,0.4109076109076109,0.263980463980464
mScarlet_in_PAG,2366.tif,0.96,0.4527857869742198,0.22239654002713705
mScarlet_in_PAG,2368.tif,0.0,0.0029424467919480614,0.9908041772933837
mScarlet_in_PAG,2368.tif,0.04,0.15462735190479357,0.6244930523236487
mScarlet_in_PAG,2368.tif,0.08,0.16240670893186743,0.6314902495786855
mScarlet_in_PAG,2368.tif,0.12,0.18051189941625506,0.6032031133063913
mScarlet_in_PAG,2368.tif,0.16,0.18218668928357612,0.5912991418878467
mScarlet_in_PAG,2368.tif,0.2,0.1834980023755534,0.5512363675628982
mScarlet_in_PAG,2368.tif,0.24,0.20440369730217178,0.5415946494326295
mScarlet_in_PAG,2368.tif,0.28,0.20149085667957842,0.5731015223853707
mScarlet_in_PAG,2368.tif,0.32,0.18547797477609212,0.5902028879546701
mScarlet_in_PAG,2368.tif,0.36,0.20531374878496597,0.5528674802894481
mScarlet_in_PAG,2368.tif,0.4,0.2088914402347238,0.5725220053578263
mScarlet_in_PAG,2368.tif,0.44,0.22462477741032816,0.5782243703892139
mScarlet_in_PAG,2368.tif,0.48,0.2888920174574124,0.46839363649162324
mScarlet_in_PAG,2368.tif,0.52,0.30140453443604737,0.4655639526593469
mScarlet_in_PAG,2368.tif,0.56,0.3159058487874465,0.4514978601997147
mScarlet_in_PAG,2368.tif,0.6,0.344732403005674,0.42600828093850635
mScarlet_in_PAG,2368.tif,0.64,0.36809965803615047,0.42810617163328446
mScarlet_in_PAG,2368.tif,0.68,0.3577586206896552,0.468445022771633
mScarlet_in_PAG,2368.tif,0.72,0.3489665509624487,0.45124644998422214
mScarlet_in_PAG,2368.tif,0.76,0.3561419408812047,0.4467373117679866
mScarlet_in_PAG,2368.tif,0.8,0.39592043582921577,0.4448245280628405
mScarlet_in_PAG,2368.tif,0.84,0.4208348545697943,0.4434708531094073
mScarlet_in_PAG,2368.tif,0.88,0.41435518731988474,0.46529779058597504
mScarlet_in_PAG,2368.tif,0.92,0.4537800385897211,0.4749166812839853
mScarlet_in_PAG,2368.tif,0.96,0.4547784078975005,0.48380592312539383
mScarlet_in_PAG,2355.tif,0.0,0.0048580203234842205,0.9808621221446705
mScarlet_in_PAG,2355.tif,0.04,0.14083873324744747,0.5985732689830215
mScarlet_in_PAG,2355.tif,0.08,0.14918416433725543,0.5743678086199051
mScarlet_in_PAG,2355.tif,0.12,0.13441687344913153,0.6081885856079404
mScarlet_in_PAG,2355.tif,0.16,0.12747765596794786,0.6365517545018271
mScarlet_in_PAG,2355.tif,0.2,0.1632930770539207,0.5428360832341101
mScarlet_in_PAG,2355.tif,0.24,0.18135506129340087,0.4783087425677164
mScarlet_in_PAG,2355.tif,0.28,0.2081651168065321,0.48476600892114613
mScarlet_in_PAG,2355.tif,0.32,0.22485207100591717,0.5
mScarlet_in_PAG,2355.tif,0.36,0.22656978635722805,0.4563496366988396
mScarlet_in_PAG,2355.tif,0.4,0.22628364623388375,0.45985071250848225
mScarlet_in_PAG,2355.tif,0.44,0.238562091503268,0.4260761775974758
mScarlet_in_PAG,2355.tif,0.48,0.26581227008425296,0.38542779162216684
mScarlet_in_PAG,2355.tif,0.52,0.2572610985703537,0.42463004765487833
mScarlet_in_PAG,2355.tif,0.56,0.27674449993251454,0.37683897961938184
mScarlet_in_PAG,2355.tif,0.6,0.29234396671289875,0.36421636615811376
mScarlet_in_PAG,2355.tif,0.64,0.3110524927459773,0.3608546557636508
mScarlet_in_PAG,2355.tif,0.68,0.34655172413793106,0.30623973727422005
mScarlet_in_PAG,2355.tif,0.72,0.34415584415584416,0.26199310893188443
mScarlet_in_PAG,2355.tif,0.76,0.332170011217749,0.27321450828867005
mScarlet_in_PAG,2355.tif,0.8,0.372919448153093,0.3135291499777481
mScarlet_in_PAG,2355.tif,0.84,0.37155691903144517,0.3041525145173661
mScarlet_in_PAG,2355.tif,0.88,0.3474398519432449,0.3335683440556975
mScarlet_in_PAG,2355.tif,0.92,0.3566561809785155,0.35834281507261895
mScarlet_in_PAG,2355.tif,0.96,0.4545030181086519,0.2418108651911469
YFP_in_CTX,2349.tif,0.0,0.0035354771177858006,0.9906274002025516
YFP_in_CTX,2349.tif,0.04,0.20630668554590337,0.5331598484558571
YFP_in_CTX,2349.tif,0.08,0.23888134543462208,0.4837418709354677
YFP_in_CTX,2349.tif,0.12,0.2528838801901533,0.47312256906352845
YFP_in_CTX,2349.tif,0.16,0.2678616194534971,0.4566307345199298
YFP_in_CTX,2349.tif,0.2,0.2749925838030258,0.44170869178285377
YFP_in_CTX,2349.tif,0.24,0.2910749928714001,0.42053036783575704
YFP_in_CTX,2349.tif,0.28,0.30100679281901993,0.3990174672489083
YFP_in_CTX,2349.tif,0.32,0.3100237247924081,0.3683274021352313
YFP_in_CTX,2349.tif,0.36,0.31562384302110336,0.3487597186227323
YFP_in_CTX,2349.tif,0.4,0.33306304480032434,0.3423879991891344
YFP_in_CTX,2349.tif,0.44,0.34944081029753116,0.3355138214813252
YFP_in_CTX,2349.tif,0.48,0.35213448352134485,0.3452775934527759
YFP_in_CTX,2349.tif,0.52,0.3636625603342699,0.34320293926950507
YFP_in_CTX,2349.tif,0.56,0.3683002033720397,0.3412714032670734
YFP_in_CTX,2349.tif,0.6,0.3870863911420111,0.2989571263035921
YFP_in_CTX,2349.tif,0.64,0.473564181327376,0.20036302708740575
YFP_in_CTX,2349.tif,0.68,0.49076773566569487,0.29300291545189505
YFP_in_CTX,2349.tif,0.72,0.45845317992969,0.27037392138063276
YFP_in_CTX,2349.tif,0.76,0.432952182952183,0.2901940401940402
YFP_in_CTX,2349.tif,0.8,0.43658072330853087,0.3144142585222357
YFP_in_CTX,2349.tif,0.84,0.44387391242333474,0.28084438739124234
YFP_in_CTX,2349.tif,0.88,0.4323145989812656,0.288008288008288
YFP_in_CTX,2349.tif,0.92,0.460550262284552,0.24644042393747992
YFP_in_CTX,2349.tif,0.96,0.504218971539233,0.30848635750596537
YFP_in_CTX,2347.tif,0.0,0.0013996930224423306,0.9961244167108102
YFP_in_CTX,2347.tif,0.04,0.18937778639271177,0.5217419396523875
YFP_in_CTX,2347.tif,0.08,0.22322034574999006,0.45753982512875796
YFP_in_CTX,2347.tif,0.12,0.2323079509161204,0.4484787359220037
YFP_in_CTX,2347.tif,0.16,0.22651969316057502,0.46335331657319667
YFP_in_CTX,2347.tif,0.2,0.24240231548480462,0.4341534008683068
YFP_in_CTX,2347.tif,0.24,0.25196078431372554,0.4208823529411765
YFP_in_CTX,2347.tif,0.28,0.2609262883235486,0.41193737769080235
YFP_in_CTX,2347.tif,0.32,0.2628951747088186,0.4169717138103161
YFP_in_CTX,2347.tif,0.36,0.2586283678468047,0.43052772211088847
YFP_in_CTX,2347.tif,0.4,0.2693205553507802,0.416144489495024
YFP_in_CTX,2347.tif,0.44,0.26342451874366773,0.41404930766632897
YFP_in_CTX,2347.tif,0.48,0.30459969876028276,0.29718456725756
YFP_in_CTX,2347.tif,0.52,0.3234961555857078,0.26051560379918587
YFP_in_CTX,2347.tif,0.56,0.33456005352960866,0.26664436266309804
YFP_in_CTX,2347.tif,0.6,0.3702669149596524,0.24394785847299813
YFP_in_CTX,2347.tif,0.64,0.3750839811882139,0.23380362798733084
YFP_in_CTX,2347.tif,0.68,0.35998432294728594,0.257201646090535
YFP_in_CTX,2347.tif,0.72,0.3799741986702392,0.282226853230128
YFP_in_CTX,2347.tif,0.76,0.38713047111668236,0.28110310247571296
YFP_in_CTX,2347.tif,0.8,0.41206949100883883,0.24321853093569035
YFP_in_CTX,2347.tif,0.84,0.4273813108501456,0.2264378199337549
YFP_in_CTX,2347.tif,0.88,0.4076398362892224,0.2605729877216917
YFP_in_CTX,2347.tif,0.92,0.4088269454123113,0.25892857142857145
YFP_in_CTX,2347.tif,0.96,0.46064480648931055,0.199010105176325
YFP_in_CTX,2332.tif,0.0,0.002321979874794671,0.991522693656796
YFP_in_CTX,2332.tif,0.04,0.16905981672559348,0.47467349736633235
YFP_in_CTX,2332.tif,0.08,0.19867295984677474,0.4054312880497982
YFP_in_CTX,2332.tif,0.12,0.2081843388469261,0.392867386939478
YFP_in_CTX,2332.tif,0.16,0.20892448512585815,0.4030892448512586
YFP_in_CTX,2332.tif,0.2,0.2285004828252173,0.3568768105945648
YFP_in_CTX,2332.tif,0.24,0.24243495020880182,0.3295856087375522
YFP_in_CTX,2332.tif,0.28,0.24878294443511834,0.310391136478093
YFP_in_CTX,2332.tif,0.32,0.26025993044114953,0.2972725608639941
YFP_in_CTX,2332.tif,0.36,0.26736191579760527,0.28157589803012745
YFP_in_CTX,2332.tif,0.4,0.2773640167364017,0.25564853556485356
YFP_in_CTX,2332.tif,0.44,0.29246487867177523,0.23073648361004684
YFP_in_CTX,2332.tif,0.48,0.2959585492227979,0.20994818652849742
YFP_in_CTX,2332.tif,0.52,0.3035801645541472,0.2250389148321103
YFP_in_CTX,2332.tif,0.56,0.3140990990990991,0.21734234234234234
YFP_in_CTX,2332.tif,0.6,0.3215568862275449,0.2162104362703165
YFP_in_CTX,2332.tif,0.64,0.34489838675885187,0.19924575738529227
YFP_in_CTX,2332.tif,0.68,0.3335799782372144,0.2324265505984766
YFP_in_CTX,2332.tif,0.72,0.32765878877400295,0.2564623338257016
